Tname tGapStart tGapSize Qname qGapStart qGapSize Samples
OsjChr4 5131125 5 1136262 1320 0 YB2;
OsjChr4 5131125 5 1151154 1077 0 YB7;
OsjChr4 5131125 5 1165576 1376 0 YB3;
OsjChr4 5131125 5 1180551 4028 0 YB6;
OsjChr4 5131125 5 1275813 4523 0 YB4;
OsjChr4 5141747 5 696062 58 0 YB5;
OsjChr4 5141747 5 901364 56 0 YB4;
OsjChr4 5142881 45 881229 425 0 YB5;
OsjChr4 5143108 2611 1026215 467 0 YB8;
OsjChr4 5143109 2651 878069 502 0 YB6;
OsjChr4 5145715 260 1051615 282 0 YB8;
OsjChr4 5151450 5 1180377 1526 4 YB3;
OsjChr4 5151450 5 1306533 1537 4 YB8;
OsjChr4 5151844 13 1180377 1920 0 YB3;
OsjChr4 5151844 13 1306533 1931 0 YB8;
OsjChr4 5164203 154 903130 360 0 YB5;
OsjChr4 5228829 19 871605 549 0 YB7;
OsjChr4 5312867 69 1121713 2396 0 YB1;
OsjChr4 5470995 7 1058065 1151 17 YB3;
OsjChr4 5470995 7 702544 250 17 YB5;
OsjChr4 5496673 2414 1048835 154 0 YB8;
OsjChr4 5531749 15 1197029 39 0 YB3;
OsjChr4 5531788 17 1197029 65 0 YB3;
OsjChr4 5563483 5 749341 278 0 YB6;
OsjChr4 558786 11 1040715 871 10 YB2;
OsjChr4 558786 11 1054086 1086 10 YB7;
OsjChr4 558786 11 1070173 1225 10 YB6;
OsjChr4 558786 11 1133863 869 10 YB1;
OsjChr4 558786 11 1160048 854 10 YB8;
OsjChr4 558786 11 1165222 2727 10 YB3;
OsjChr4 558786 11 1237164 2716 10 YB4;
OsjChr4 558786 11 935886 608 10 YB5;
OsjChr4 5608318 10 1059613 1453 0 YB2;
OsjChr4 5608318 10 1095945 1453 0 YB5;
OsjChr4 5608318 10 1107134 1453 0 YB7;
OsjChr4 5608318 10 1190469 1451 0 YB3;
OsjChr4 5608318 10 1195427 1451 0 YB4;
OsjChr4 5608318 10 842683 375 0 YB6;
OsjChr4 5608318 10 930259 390 0 YB8;
OsjChr4 5608933 5 1068959 39 0 YB8;
OsjChr4 5723736 26 882761 644 0 YB2;
OsjChr4 5758930 217 793895 402 0 YB5;
OsjChr4 5758930 217 900963 638 0 YB7;
OsjChr4 5802042 144 666328 7 0 YB5;
OsjChr4 5877671 19 1087671 1761 0 YB1;
OsjChr4 588144 13 1022335 1018 0 YB6;
OsjChr4 588144 13 1131773 761 0 YB8;
OsjChr4 588144 13 1169620 3158 0 YB3;
OsjChr4 588144 13 1248290 3158 0 YB4;
OsjChr4 588144 13 783416 273 0 YB2;
OsjChr4 588144 13 810531 387 0 YB5;
OsjChr4 588144 13 970083 272 0 YB7;
OsjChr4 5918663 172 1157478 6 0 YB8;
OsjChr4 5918974 5 1044266 167 7 YB7;
OsjChr4 5918974 5 1045221 122 7 YB2;
OsjChr4 5918974 5 1104004 33 7 YB3;
OsjChr4 5918974 5 1157478 145 7 YB8;
OsjChr4 5926645 18 1089737 5 0 YB6;
OsjChr4 59673 90 640660 6 0 YB2;
OsjChr4 59673 90 784802 6 0 YB3;
OsjChr4 5977531 7 1207375 1979 10 YB4;
OsjChr4 6006964 9 1048397 112 6 YB2;
OsjChr4 6006964 9 1086622 110 6 YB3;
OsjChr4 6006964 9 1140915 112 6 YB6;
OsjChr4 6006964 9 1174848 97 6 YB1;
OsjChr4 6006964 9 1251116 108 6 YB4;
OsjChr4 6006981 14 1048397 126 10 YB2;
OsjChr4 6006981 14 1086622 124 10 YB3;
OsjChr4 6006981 14 1140915 126 10 YB6;
OsjChr4 6006981 14 1174848 111 10 YB1;
OsjChr4 6006981 14 1251116 122 10 YB4;
OsjChr4 6007073 7 1048397 207 4 YB2;
OsjChr4 6007073 7 1086622 205 4 YB3;
OsjChr4 6007073 7 1140915 207 4 YB6;
OsjChr4 6007073 7 1174848 192 4 YB1;
OsjChr4 6007073 7 1251116 203 4 YB4;
OsjChr4 6049012 68 764589 6 0 YB7;
OsjChr4 6134835 9 1133177 2263 8 YB6;
OsjChr4 6134835 9 1143537 1174 8 YB1;
OsjChr4 6134835 9 1175542 2363 8 YB7;
OsjChr4 6134835 9 1178971 2200 8 YB3;
OsjChr4 6134835 9 1238144 2528 8 YB4;
OsjChr4 6134835 9 1310057 2361 8 YB8;
OsjChr4 6134835 9 976567 581 8 YB2;
OsjChr4 6148273 5 1026609 58 6 YB8;
OsjChr4 6202484 119 1002787 6 0 YB2;
OsjChr4 6214536 17 1126750 61 21 YB3;
OsjChr4 6214605 5 1126750 134 7 YB3;
OsjChr4 6258401 461 1039333 1048 0 YB3;
OsjChr4 6258401 461 885081 613 0 YB5;
OsjChr4 6279870 28 882823 5 0 YB6;
OsjChr4 6312663 29 1077300 1612 0 YB7;
OsjChr4 6312663 5 1054441 1520 0 YB5;
OsjChr4 6318219 362 1056545 1364 0 YB1;
OsjChr4 632908 64 1123224 336 0 YB7;
OsjChr4 6344892 14 782517 195 0 YB8;
OsjChr4 6354555 56 839086 7 0 YB3;
OsjChr4 6361245 213 961299 376 0 YB4;
OsjChr4 6361245 213 975700 645 0 YB3;
OsjChr4 636560 14 1111573 2131 13 YB5;
OsjChr4 636634 24 1111573 2204 1 YB5;
OsjChr4 6431887 9 1023474 235 1 YB3;
OsjChr4 6431887 9 1072556 1081 1 YB2;
OsjChr4 6431887 9 1149860 426 1 YB8;
OsjChr4 6431887 9 1180278 1028 1 YB4;
OsjChr4 6431887 9 778371 367 1 YB5;
OsjChr4 6431887 9 810819 25 1 YB5;
OsjChr4 6431887 9 835931 441 1 YB6;
OsjChr4 6431887 9 977854 248 1 YB7;
OsjChr4 64380 22 852461 344 0 YB8;
OsjChr4 6449865 277 1190210 975 0 YB8;
OsjChr4 6464723 20 966257 606 1 YB7;
OsjChr4 6464770 136 936993 747 0 YB2;
OsjChr4 6464910 133 936993 751 0 YB2;
OsjChr4 6472263 6 1015188 873 0 YB3;
OsjChr4 649794 6 873303 366 0 YB1;
OsjChr4 6499246 8 969845 89 3 YB8;
OsjChr4 6504116 110 754714 349 0 YB5;
OsjChr4 6525708 70 800283 9 0 YB7;
OsjChr4 657525 214 1140031 1056 0 YB8;
OsjChr4 6592178 67 1035130 495 0 YB7;
OsjChr4 6632461 210 943711 879 0 YB2;
OsjChr4 6642690 16 1138894 2856 0 YB2;
OsjChr4 6642690 16 1156501 3309 0 YB5;
OsjChr4 6650753 39 1021666 523 0 YB7;
OsjChr4 6650753 39 1040771 985 0 YB6;
OsjChr4 6650753 39 1091637 1032 0 YB5;
OsjChr4 6650753 39 1162504 2039 0 YB3;
OsjChr4 6650753 39 1193329 1023 0 YB4;
OsjChr4 6650753 39 1293453 2041 0 YB8;
OsjChr4 6650753 39 980945 1017 0 YB2;
OsjChr4 6664623 5 1012945 339 0 YB2;
OsjChr4 6664623 5 1167569 5334 0 YB5;
OsjChr4 6664623 5 1184769 3023 0 YB3;
OsjChr4 6664623 5 1284089 6760 0 YB4;
OsjChr4 6664623 5 1284647 1728 0 YB8;
OsjChr4 6664623 5 844357 382 0 YB7;
OsjChr4 6664623 5 961463 138 0 YB6;
OsjChr4 6694079 116 1091535 109 0 YB5;
OsjChr4 6694079 116 1114538 32 0 YB3;
OsjChr4 6695676 44 1091535 1590 0 YB5;
OsjChr4 6695676 44 1094596 1359 0 YB7;
OsjChr4 6695676 44 1114538 1513 0 YB3;
OsjChr4 6695676 44 1182250 1214 0 YB4;
OsjChr4 6695676 44 1249815 1414 0 YB8;
OsjChr4 6695676 44 829431 119 0 YB6;
OsjChr4 6695676 44 884191 95 0 YB2;
OsjChr4 6699415 2436 800318 198 0 YB2;
OsjChr4 6783210 75 933738 5 0 YB4;
OsjChr4 6814807 6 686114 151 7 YB2;
OsjChr4 6814807 6 688034 151 7 YB5;
OsjChr4 6814807 6 721669 151 7 YB6;
OsjChr4 6814807 6 724767 151 7 YB7;
OsjChr4 6814807 6 753635 151 7 YB8;
OsjChr4 6814807 6 907530 149 7 YB4;
OsjChr4 6821514 98 675104 283 0 YB2;
OsjChr4 6872739 39 1047599 1198 0 YB6;
OsjChr4 688424 8 1281583 5573 9 YB4;
OsjChr4 688802 7 1281583 5951 0 YB4;
OsjChr4 6889722 18 1008287 123 0 YB6;
OsjChr4 6899433 5 1002238 768 0 YB3;
OsjChr4 6901089 13 1034699 513 0 YB8;
OsjChr4 6901089 13 1037075 160 0 YB4;
OsjChr4 6901089 13 1081867 1595 0 YB5;
OsjChr4 6901089 13 1109572 1595 0 YB7;
OsjChr4 6901089 13 1115433 1595 0 YB6;
OsjChr4 6901089 13 1208971 1593 0 YB3;
OsjChr4 6901089 13 981107 864 0 YB2;
OsjChr4 6902085 13 1121856 568 0 YB4;
OsjChr4 6902085 13 1130138 835 0 YB2;
OsjChr4 6902085 13 1139629 827 0 YB5;
OsjChr4 6902085 13 1208971 2576 0 YB3;
OsjChr4 6902085 13 1293363 863 0 YB8;
OsjChr4 6902085 13 952489 197 0 YB6;
OsjChr4 6902085 13 962571 629 0 YB7;
OsjChr4 6913133 316 1066922 1514 0 YB7;
OsjChr4 692208 15 1028973 328 0 YB3;
OsjChr4 692208 15 1125753 1285 0 YB6;
OsjChr4 692208 15 1165706 574 0 YB8;
OsjChr4 692208 15 1280015 1125 0 YB4;
OsjChr4 6927261 8 1088973 482 0 YB8;
OsjChr4 6927261 8 926703 440 0 YB2;
OsjChr4 6927261 8 926895 659 0 YB7;
OsjChr4 6927261 8 928082 412 0 YB5;
OsjChr4 6927261 8 963543 489 0 YB6;
OsjChr4 6944642 12 1182451 5416 16 YB6;
OsjChr4 695303 388 1081096 1252 0 YB3;
OsjChr4 695303 388 1122697 2359 0 YB5;
OsjChr4 695303 388 1144910 3348 0 YB2;
OsjChr4 695303 388 1176278 4325 0 YB7;
OsjChr4 695303 388 1280015 5957 0 YB4;
OsjChr4 695303 388 1312443 4247 0 YB8;
OsjChr4 695303 388 988263 805 0 YB6;
OsjChr4 695786 11 1081096 1347 0 YB3;
OsjChr4 695786 11 1122697 2454 0 YB5;
OsjChr4 695786 11 1144910 3443 0 YB2;
OsjChr4 695786 11 1176278 4420 0 YB7;
OsjChr4 695786 11 1280015 6052 0 YB4;
OsjChr4 695786 11 1312443 4342 0 YB8;
OsjChr4 695786 11 988263 900 0 YB6;
OsjChr4 6961760 18 1085357 122 0 YB5;
OsjChr4 6961760 18 1139352 165 0 YB3;
OsjChr4 6962711 2812 1085357 1055 0 YB5;
OsjChr4 6962711 2812 1126713 340 0 YB8;
OsjChr4 6962711 2812 1139352 1098 0 YB3;
OsjChr4 6962711 2812 996009 847 0 YB2;
OsjChr4 7010865 6 928077 404 5 YB1;
OsjChr4 7030669 457 1151510 1129 0 YB8;
OsjChr4 703402 466 1125633 2558 0 YB5;
OsjChr4 703402 466 721655 305 0 YB6;
OsjChr4 7037614 390 749157 6 0 YB8;
OsjChr4 7050413 96 990587 5 0 YB1;
OsjChr4 7100812 143 686513 6 0 YB6;
OsjChr4 7105108 9 690228 282 0 YB2;
OsjChr4 7105108 9 789611 369 0 YB7;
OsjChr4 7117267 92 870213 7 0 YB8;
OsjChr4 712970 6 1044279 1391 0 YB2;
OsjChr4 712970 6 1085025 1514 0 YB6;
OsjChr4 712970 6 1090610 1266 0 YB7;
OsjChr4 712970 6 1104216 1235 0 YB3;
OsjChr4 712970 6 1197481 1507 0 YB4;
OsjChr4 712970 6 1244469 1521 0 YB8;
OsjChr4 712970 6 943911 549 0 YB5;
OsjChr4 7144800 1097 778477 180 0 YB7;
OsjChr4 7144800 1097 818837 203 0 YB2;
OsjChr4 7144800 1097 831753 203 0 YB5;
OsjChr4 7144800 1097 903891 384 0 YB6;
OsjChr4 7144800 1097 931098 71 0 YB4;
OsjChr4 7144800 1097 945845 203 0 YB8;
OsjChr4 7147745 2555 899654 49 0 YB4;
OsjChr4 714920 12 1021670 146 0 YB7;
OsjChr4 714920 12 1040263 137 0 YB6;
OsjChr4 714920 12 1119230 139 0 YB2;
OsjChr4 714920 12 1256307 139 0 YB4;
OsjChr4 714920 12 825107 51 0 YB5;
OsjChr4 7153713 10 1120128 1962 3 YB7;
OsjChr4 7166133 89 1168270 204 0 YB8;
OsjChr4 723146 9 1113104 568 0 YB2;
OsjChr4 723146 9 1171860 165 0 YB8;
OsjChr4 723146 9 1279807 4082 0 YB4;
OsjChr4 7235859 28 1013676 708 0 YB7;
OsjChr4 7235859 28 1015157 82 0 YB4;
OsjChr4 7235859 28 1035453 563 0 YB3;
OsjChr4 7235859 28 1040201 821 0 YB6;
OsjChr4 7235859 28 1173038 787 0 YB8;
OsjChr4 7235859 28 813189 151 0 YB5;
OsjChr4 7235859 28 916565 297 0 YB2;
OsjChr4 723744 32 1013695 229 0 YB5;
OsjChr4 723744 32 1113104 1157 0 YB2;
OsjChr4 723744 32 1171860 754 0 YB8;
OsjChr4 723744 32 1279807 4671 0 YB4;
OsjChr4 723744 32 912775 436 0 YB6;
OsjChr4 7240030 139 812145 430 0 YB5;
OsjChr4 7245577 95 1032047 202 0 YB4;
OsjChr4 7245577 95 1107647 172 0 YB5;
OsjChr4 7245577 95 1124144 10 0 YB7;
OsjChr4 7245577 95 1272425 172 0 YB8;
OsjChr4 7245577 95 658810 204 0 YB6;
OsjChr4 7245577 95 911457 204 0 YB2;
OsjChr4 7245577 95 960926 202 0 YB3;
OsjChr4 725005 4040 1113104 2388 0 YB2;
OsjChr4 725028 3894 1279807 5925 0 YB4;
OsjChr4 7256950 665 1022798 386 2 YB7;
OsjChr4 7256950 665 1109565 386 2 YB8;
OsjChr4 7256950 665 1146076 483 2 YB4;
OsjChr4 7256950 665 1193485 2984 2 YB3;
OsjChr4 7256950 665 918290 372 2 YB5;
OsjChr4 7256950 665 989427 343 2 YB2;
OsjChr4 7256950 665 999703 395 2 YB6;
OsjChr4 7258418 6 1022798 1191 0 YB7;
OsjChr4 7269489 9 1101951 1204 0 YB5;
OsjChr4 7269489 9 1105546 1218 0 YB7;
OsjChr4 7269489 9 1149972 2514 0 YB2;
OsjChr4 7269489 9 1159276 341 0 YB8;
OsjChr4 7269489 9 1166222 2054 0 YB6;
OsjChr4 7269489 9 1175086 1895 0 YB3;
OsjChr4 7269489 9 1247124 1813 0 YB4;
OsjChr4 7326039 8 1017989 809 0 YB6;
OsjChr4 7326039 8 1051026 134 0 YB7;
OsjChr4 7326039 8 1151923 3036 0 YB5;
OsjChr4 7326039 8 1209731 7741 0 YB3;
OsjChr4 7326039 8 1276079 2006 0 YB4;
OsjChr4 7326039 8 1317727 6432 0 YB8;
OsjChr4 7326039 8 921503 558 0 YB2;
OsjChr4 7383065 34 1109996 690 0 YB3;
OsjChr4 7418781 24 795950 200 0 YB3;
OsjChr4 7421931 42 651868 266 0 YB2;
OsjChr4 7474123 31 665209 261 0 YB6;
OsjChr4 7495718 349 1149852 1354 0 YB4;
OsjChr4 7498911 141 1182610 10 1 YB8;
OsjChr4 7546923 22 1128425 2057 21 YB1;
OsjChr4 7546952 13 1128425 2085 4 YB1;
OsjChr4 7546973 5 1128425 2097 24 YB1;
OsjChr4 7566227 9 1028885 534 6 YB2;
OsjChr4 7566227 9 1084425 534 6 YB8;
OsjChr4 7566227 9 915351 534 6 YB6;
OsjChr4 7571955 158 1003361 114 1 YB2;
OsjChr4 7601583 24 778479 364 0 YB6;
OsjChr4 7601614 60 926011 7 0 YB8;
OsjChr4 7601689 15 926011 22 0 YB8;
OsjChr4 7601714 60 926011 32 0 YB8;
OsjChr4 7601804 24 926011 65 0 YB8;
OsjChr4 7621861 8 1032985 289 0 YB4;
OsjChr4 7621861 8 1052611 436 0 YB8;
OsjChr4 7621861 8 688450 148 0 YB2;
OsjChr4 7621861 8 764794 69 0 YB5;
OsjChr4 7621861 8 838161 168 0 YB7;
OsjChr4 7621861 8 929541 166 0 YB3;
OsjChr4 7621861 8 934141 594 0 YB6;
OsjChr4 7745298 6 848419 400 0 YB5;
OsjChr4 7748764 3157 719728 220 0 YB2;
OsjChr4 7781503 12 744121 105 0 YB8;
OsjChr4 7830539 5 812248 88 4 YB3;
OsjChr4 7830539 5 997387 88 4 YB4;
OsjChr4 7851028 7 788779 327 0 YB5;
OsjChr4 7874164 6 797974 205 1 YB3;
OsjChr4 7877762 9 1167022 233 8 YB3;
OsjChr4 7877871 14 1125680 5 0 YB2;
OsjChr4 7880629 44 1235995 1274 0 YB8;
OsjChr4 7880629 44 936482 60 0 YB5;
OsjChr4 7897723 9 892791 206 0 YB1;
OsjChr4 7897723 9 941813 725 0 YB6;
OsjChr4 7914487 6 1013695 112 20 YB8;
OsjChr4 7915564 487 1027537 616 0 YB6;
OsjChr4 7915564 487 1088809 512 0 YB8;
OsjChr4 7915564 487 741623 156 0 YB7;
OsjChr4 7915564 487 771171 202 0 YB5;
OsjChr4 7915564 487 849827 202 0 YB1;
OsjChr4 7915564 487 883572 202 0 YB3;
OsjChr4 7915564 487 893180 118 0 YB4;
OsjChr4 7919555 358 921331 215 0 YB6;
OsjChr4 7920602 5 1076149 16 1 YB8;
OsjChr4 7920602 5 827783 258 1 YB5;
OsjChr4 7920602 5 849119 258 1 YB6;
OsjChr4 7920602 5 858571 326 1 YB8;
OsjChr4 7920602 5 960043 756 1 YB2;
OsjChr4 7926803 21 1105426 988 0 YB4;
OsjChr4 7950592 13 825292 152 0 YB3;
OsjChr4 795177 21 1060583 1143 0 YB6;
OsjChr4 795177 21 1095167 1317 0 YB5;
OsjChr4 795177 21 1107150 1314 0 YB7;
OsjChr4 795177 21 1149264 1171 0 YB2;
OsjChr4 795177 21 1174778 1113 0 YB3;
OsjChr4 795177 21 1244905 184 0 YB8;
OsjChr4 795177 21 1262411 1327 0 YB4;
OsjChr4 8046023 32 654072 18 0 YB5;
OsjChr4 8046023 32 738313 86 0 YB6;
OsjChr4 8046023 32 812313 71 0 YB8;
OsjChr4 8046023 32 826059 201 0 YB7;
OsjChr4 8046023 32 856190 92 0 YB3;
OsjChr4 8046023 32 919056 80 0 YB4;
OsjChr4 8063207 263 1130451 2686 0 YB5;
OsjChr4 8069784 120 1287695 522 0 YB8;
OsjChr4 8105169 63 790951 18 0 YB6;
OsjChr4 8110020 51 1124914 394 0 YB7;
OsjChr4 8144480 102 944364 6 0 YB4;
OsjChr4 8173666 409 856999 6 0 YB7;
OsjChr4 8175277 79 907761 731 0 YB2;
OsjChr4 8231210 52 1095611 1947 0 YB5;
OsjChr4 8231210 52 1168968 457 0 YB7;
OsjChr4 8231210 52 1219655 1462 0 YB8;
OsjChr4 8231210 52 1260577 3879 0 YB4;
OsjChr4 8231210 52 988679 951 0 YB2;
OsjChr4 827162 5 1044983 425 0 YB4;
OsjChr4 827162 5 817119 427 0 YB2;
OsjChr4 827162 5 867067 348 0 YB5;
OsjChr4 827162 5 872037 427 0 YB7;
OsjChr4 827162 5 874473 160 0 YB8;
OsjChr4 827162 5 879023 355 0 YB6;
OsjChr4 827162 5 973302 425 0 YB3;
OsjChr4 8334616 373 1056043 6 0 YB6;
OsjChr4 8381634 851 830707 84 0 YB5;
OsjChr4 839614 244 1133312 1444 0 YB7;
OsjChr4 839614 244 1141135 1447 0 YB5;
OsjChr4 839614 244 1151066 1248 0 YB2;
OsjChr4 839614 244 1158604 1463 0 YB6;
OsjChr4 839614 244 1194143 1439 0 YB3;
OsjChr4 839614 244 1264329 1433 0 YB4;
OsjChr4 839614 244 1295715 400 0 YB8;
OsjChr4 847992 428 1006014 129 2 YB7;
OsjChr4 847992 428 1028785 291 2 YB5;
OsjChr4 847992 428 1068845 289 2 YB3;
OsjChr4 847992 428 1076549 266 2 YB6;
OsjChr4 847992 428 1101720 291 2 YB2;
OsjChr4 847992 428 1195309 289 2 YB4;
OsjChr4 858008 45 1053163 294 0 YB3;
OsjChr4 858008 45 1057167 285 0 YB8;
OsjChr4 858008 45 798762 271 0 YB2;
OsjChr4 858008 45 887953 284 0 YB5;
OsjChr4 858008 45 990229 285 0 YB6;
OsjChr4 858220 46 1053163 461 0 YB3;
OsjChr4 858220 46 1057167 452 0 YB8;
OsjChr4 858220 46 887953 451 0 YB5;
OsjChr4 858220 46 990229 452 0 YB6;
OsjChr4 858513 57 1053163 708 0 YB3;
OsjChr4 858513 57 1057167 699 0 YB8;
OsjChr4 858513 57 990229 699 0 YB6;
OsjChr4 858590 4208 1053163 728 47 YB3;
OsjChr4 858590 4208 990229 719 47 YB6;
OsjChr4 8618813 5 982706 962 0 YB7;
OsjChr4 862932 12 1053163 912 5 YB3;
OsjChr4 862932 12 990229 903 5 YB6;
OsjChr4 868890 608 1046007 458 0 YB3;
OsjChr4 868890 608 1046863 1088 0 YB5;
OsjChr4 868890 608 1069029 1093 0 YB2;
OsjChr4 868890 608 1109362 1350 0 YB7;
OsjChr4 868890 608 1197761 1348 0 YB4;
OsjChr4 868890 608 1229373 1055 0 YB8;
OsjChr4 8696814 56 728803 81 8 YB7;
OsjChr4 869954 5 1046007 911 0 YB3;
OsjChr4 869954 5 1069029 1546 0 YB2;
OsjChr4 869954 5 1109362 1803 0 YB7;
OsjChr4 869954 5 1197761 1801 0 YB4;
OsjChr4 869954 5 1229373 1508 0 YB8;
OsjChr4 869954 5 746094 140 0 YB5;
OsjChr4 869954 5 904187 457 0 YB6;
OsjChr4 8712378 296 674844 282 0 YB2;
OsjChr4 8717283 88 1079034 1863 0 YB2;
OsjChr4 8758402 23 711694 162 17 YB2;
OsjChr4 8758402 23 949089 313 17 YB8;
OsjChr4 8767993 404 1017933 8 0 YB2;
OsjChr4 8785709 6 680654 19 0 YB5;
OsjChr4 8785709 6 692585 22 0 YB7;
OsjChr4 8797852 70 753546 5 0 YB2;
OsjChr4 8813807 160 820007 35 0 YB2;
OsjChr4 8860355 7 1093429 109 4 YB6;
OsjChr4 8918612 158 730529 29 0 YB6;
OsjChr4 8943705 477 716247 7 0 YB7;
OsjChr4 898855 9 1128344 36 0 YB4;
OsjChr4 898855 9 1282205 414 0 YB8;
OsjChr4 9045806 16 945827 512 0 YB3;
OsjChr4 9047334 130 1180822 273 0 YB8;
OsjChr4 9049175 12 829444 226 0 YB3;
OsjChr4 9049175 12 916953 691 0 YB7;
OsjChr4 9049178 9 904076 39 0 YB3;
OsjChr4 910679 89 1088844 7 0 YB3;
OsjChr4 9156420 7 1108790 958 0 YB4;
OsjChr4 9156435 106 897691 660 0 YB5;
OsjChr4 9156435 7 889961 660 4 YB2;
OsjChr4 9156435 7 912623 660 4 YB6;
OsjChr4 9156435 7 913261 660 4 YB7;
OsjChr4 9157117 41 721205 299 0 YB6;
OsjChr4 9157117 41 723185 299 0 YB7;
OsjChr4 9157117 41 810471 299 0 YB8;
OsjChr4 9179244 5 1004014 377 0 YB3;
OsjChr4 9179244 5 1049633 303 0 YB4;
OsjChr4 9179244 5 1082784 1557 0 YB2;
OsjChr4 9179244 5 877835 213 0 YB7;
OsjChr4 9179244 5 907683 303 0 YB6;
OsjChr4 9179244 5 918546 303 0 YB5;
OsjChr4 9179244 5 965897 303 0 YB8;
OsjChr4 9179244 5 977453 377 0 YB1;
OsjChr4 9184662 164 872893 553 0 YB7;
OsjChr4 9184662 164 987467 553 0 YB8;
OsjChr4 9185252 32 1021315 1154 0 YB6;
OsjChr4 9185252 32 1053835 1152 0 YB3;
OsjChr4 9185252 32 735381 44 0 YB6;
OsjChr4 9185252 32 835799 410 0 YB5;
OsjChr4 921155 208 1129365 576 39 YB6;
OsjChr4 921155 208 1166471 1990 39 YB5;
OsjChr4 921155 208 1177000 2397 39 YB7;
OsjChr4 921155 208 1207747 2722 39 YB3;
OsjChr4 921155 208 1283009 2224 39 YB4;
OsjChr4 921155 208 1316537 2724 39 YB8;
OsjChr4 921175 123 1084579 1546 1 YB1;
OsjChr4 921313 10 1084579 1562 0 YB1;
OsjChr4 9234963 187 973913 6 0 YB4;
OsjChr4 9268859 83 637588 255 0 YB2;
OsjChr4 929747 3444 1131805 212 0 YB1;
OsjChr4 9297558 6 1072645 211 0 YB5;
OsjChr4 9297558 6 1103250 214 0 YB3;
OsjChr4 9304840 6 1137379 1889 5 YB6;
OsjChr4 9304900 8 1137379 1947 0 YB6;
OsjChr4 9304931 151 1137379 1969 40 YB6;
OsjChr4 9314593 8 670410 270 7 YB2;
OsjChr4 9330210 365 1013718 382 0 YB3;
OsjChr4 9346078 115 1062212 1476 0 YB7;
OsjChr4 9346078 115 936682 338 0 YB4;
OsjChr4 9350652 115 936682 338 0 YB4;
OsjChr4 9355544 98 1176761 6 0 YB3;
OsjChr4 9431677 15 1064771 514 0 YB1;
OsjChr4 9441033 298 965731 7 0 YB1;
OsjChr4 9485369 2916 727441 139 0 YB7;
OsjChr4 9486260 51 656900 5 0 YB2;
OsjChr4 9492058 338 979556 6 0 YB3;
OsjChr4 9497230 7 960209 427 6 YB8;
OsjChr4 9497295 359 960209 491 0 YB8;
OsjChr4 9497596 1980 872019 37 0 YB5;
OsjChr4 951608 6 806389 406 0 YB7;
OsjChr4 951608 6 823461 406 0 YB6;
OsjChr4 951608 6 927213 406 0 YB8;
OsjChr4 951608 6 978993 404 0 YB4;
OsjChr4 9568155 127 1104372 5 0 YB4;
OsjChr4 9598210 5 877557 201 6 YB6;
OsjChr4 9598210 5 943313 201 6 YB3;
OsjChr4 9601278 11 733180 260 0 YB5;
OsjChr4 9635470 65 1123179 704 0 YB8;
OsjChr4 9635470 65 905643 432 0 YB2;
OsjChr4 9635770 343 790943 244 0 YB7;
OsjChr4 9635770 343 868749 242 0 YB1;
OsjChr4 9648157 6 791471 389 0 YB5;
OsjChr4 964961 12 979445 130 0 YB5;
OsjChr4 968501 367 809143 303 0 YB8;
OsjChr4 9685926 150 957047 60 0 YB4;
OsjChr4 9686063 13 743491 62 0 YB7;
OsjChr4 9686063 13 851545 62 0 YB8;
OsjChr4 9687507 40 950643 533 0 YB3;
OsjChr4 9687593 16 784114 101 0 YB3;
OsjChr4 9687593 16 856068 101 0 YB4;
OsjChr4 9695124 5 1063351 670 0 YB1;
OsjChr4 9695124 5 1087838 645 0 YB4;
OsjChr4 9695124 5 692084 20 0 YB5;
OsjChr4 9695124 5 929673 137 0 YB3;
OsjChr4 9704328 9 1084414 682 0 YB2;
OsjChr4 9709052 17 1088843 182 0 YB8;
OsjChr4 9709052 17 1089266 180 0 YB4;
OsjChr4 9709716 11 1064665 587 0 YB3;
OsjChr4 9709716 11 1088843 829 0 YB8;
OsjChr4 9709716 11 1089266 827 0 YB4;
OsjChr4 9709716 11 812941 377 0 YB5;
OsjChr4 9709716 11 899851 377 0 YB6;
OsjChr4 9718209 83 838289 514 0 YB2;
OsjChr4 9758673 165 813178 14 0 YB3;
OsjChr4 9764195 2399 856050 23 0 YB3;
OsjChr4 9771644 804 710417 94 0 YB7;
OsjChr4 9794362 154 899488 33 0 YB4;
OsjChr4 9797216 60 905478 298 0 YB4;
OsjChr4 9808612 70 905478 7 0 YB4;
OsjChr4 9814733 154 899488 234 0 YB4;
OsjChr4 9832007 60 905478 298 0 YB4;
OsjChr4 9846210 471 649666 6 0 YB6;
OsjChr4 9848160 49 865295 526 0 YB6;
OsjChr4 9858224 462 834485 218 0 YB1;
OsjChr4 9876103 814 849361 141 0 YB7;
OsjChr4 9899638 9 1182456 12 0 YB1;
OsjChr4 9937948 356 1062669 1596 0 YB5;
OsjChr4 998611 5 1108498 631 0 YB2;
OsjChr4 998611 5 1140631 1032 0 YB6;
OsjChr4 998611 5 1178510 442 0 YB7;
OsjChr4 998611 5 1208675 3466 0 YB3;
OsjChr4 998611 5 1259637 3466 0 YB4;
OsjChr4 998611 5 1313649 2498 0 YB8;
OsjChr4 998611 5 952987 482 0 YB5;
OsjChr5 10134672 40 825592 13 0 YB3;
OsjChr5 10134672 40 921144 13 0 YB5;
